Id,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths
408,407,70,RL,63.0,15576,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1680,4,3,8,Typ,0,3.4610389610389616,Attchd,1960.0,Unf,1,308,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2008,WD,Normal,12.083905011555967,2520,2.0
409,408,60,RL,109.0,14154,Pave,No Alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5.0,4.0,1.0,Unf,GasA,5,Y,SBrkr,2172,3,4,9,Typ,1,4.0,Attchd,2006.0,RFn,3,947,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.542544882151384,3235,2.5
410,409,60,FV,85.0,10800,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,2078,3,5,8,Typ,1,4.0,Attchd,2008.0,Fin,3,836,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,4,2008,New,Partial,12.73596533201339,3112,3.5
411,410,20,RL,68.0,9571,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3.0,2.0,1.0,Unf,GasA,3,Y,FuseA,1276,3,3,5,Mod,0,3.4610389610389616,Attchd,1958.0,Unf,1,350,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,6,2009,COD,Abnorml,11.002099841204238,2552,1.0
412,411,190,RL,100.0,34650,Pave,No Alley,Reg,Bnk,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,2.0,Rec,GasA,3,N,SBrkr,1056,3,3,5,Typ,0,3.4610389610389616,Attchd,1955.0,Fin,2,572,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,1,2006,WD,Normal,11.884489021402711,2112,2.0
413,412,20,FV,73.5,4403,Pave,No Alley,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1478,2,4,7,Typ,1,4.0,Attchd,2009.0,Fin,2,484,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2010,New,Partial,12.310432660854413,2948,3.5
414,413,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,FuseA,1028,2,3,5,Typ,1,4.0,Detchd,1927.0,Unf,2,360,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.652687407345386,2036,1.0
415,414,60,RL,59.0,11228,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,2097,3,4,9,Typ,1,3.0,Attchd,1993.0,Unf,3,678,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.337100907936573,3177,3.0
416,415,20,RL,73.0,8899,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1340,3,4,6,Typ,0,3.4610389610389616,Attchd,2007.0,Fin,2,396,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.106992367829497,2680,2.0
417,416,60,RL,74.0,7844,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1400,3,3,6,Typ,1,3.0,Attchd,1978.0,Fin,2,440,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,3,2006,WD,Normal,11.915051671812876,2072,1.5
418,417,70,RL,86.0,22420,Pave,No Alley,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,4.0,3.0,1.0,BLQ,GasW,3,N,FuseA,2624,4,3,10,Typ,1,4.0,Detchd,1918.0,Unf,3,864,3.0,3.0,N,0,0,0,0,0,0,No Fence,No Shed,11,2007,WD,Normal,12.384218830913648,3994,3.5
419,418,50,RL,60.0,8160,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,ALQ,GasA,2,N,FuseF,1134,3,3,7,Typ,0,3.4610389610389616,Detchd,1940.0,Unf,1,240,3.0,3.0,P,0,0,0,0,0,0,No Fence,No Shed,4,2007,WD,AdjLand,11.744037185933616,1890,2.5
420,419,20,RL,65.0,8450,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,1056,3,3,6,Typ,1,2.0,Attchd,1968.0,Unf,1,304,3.0,3.0,Y,0,1,1,0,0,0,No Fence,No Shed,7,2010,WD,Normal,11.8635823365834,2112,2.0
421,420,90,RM,78.0,7060,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4.0,4.0,4.0,GLQ,GasA,5,Y,SBrkr,1344,2,3,8,Typ,0,3.4610389610389616,Attchd,1997.0,Fin,4,784,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,11,2008,WD,Alloca,12.237086699059345,2688,4.0
422,421,20,RL,80.0,16635,Pave,No Alley,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,4,3,CBlock,4.0,3.0,1.0,ALQ,GasA,4,Y,SBrkr,1602,3,4,8,Typ,1,3.0,Attchd,1977.0,Fin,2,529,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.278393307109802,3204,2.5
423,422,20,RL,100.0,21750,Pave,No Alley,Reg,HLS,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,988,2,3,4,Typ,0,3.4610389610389616,Attchd,1954.0,RFn,2,520,3.0,3.0,N,0,0,0,0,0,0,No Fence,No Shed,2,2008,WD,Normal,11.635143097694476,1976,1.0
424,423,60,RL,80.0,9200,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,4,Y,SBrkr,2630,4,4,8,Typ,1,3.0,Attchd,1998.0,Fin,3,696,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.66032791780777,4100,3.5
425,424,20,RL,72.0,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,3,CBlock,4.0,3.0,1.0,LwQ,GasA,4,Y,FuseA,1196,2,3,6,Typ,1,4.0,Attchd,1956.0,RFn,1,297,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,11.842229212112827,2392,2.0
426,425,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1389,3,3,6,Typ,2,4.0,Detchd,1947.0,Unf,1,240,3.0,3.0,P,0,0,1,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.813030057420569,2040,1.5
427,426,80,RL,66.5,12800,Pave,No Alley,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,4,Y,SBrkr,1644,2,4,5,Typ,1,3.0,Attchd,1989.0,Fin,2,569,3.0,3.0,Y,1,0,0,0,1,0,No Fence,No Shed,8,2009,WD,Normal,12.524526376648707,3162,3.5
428,427,20,RL,77.0,8593,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,5,Y,SBrkr,907,3,3,5,Typ,0,3.4610389610389616,Detchd,1964.0,Unf,1,352,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.599176553013448,1814,1.0
429,428,20,RL,64.0,6762,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1208,2,4,6,Typ,0,3.4610389610389616,Attchd,2007.0,RFn,2,628,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,9,2007,New,Partial,12.18280401859082,2416,3.0
430,429,20,RL,130.0,11457,Pave,No Alley,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2.0,GLQ,GasA,3,Y,SBrkr,1412,3,4,6,Typ,1,3.0,Attchd,1988.0,Unf,2,576,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2009,WD,Normal,12.072541252905653,2804,3.0
431,430,160,RM,21.0,1680,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,987,2,3,4,Typ,0,3.4610389610389616,Detchd,1971.0,Unf,1,264,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2008,COD,Abnorml,11.35510137977666,1470,1.5
432,431,50,RM,60.0,5586,Pave,No Alley,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1198,4,3,7,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,N,0,1,0,0,0,0,MnPrv,No Shed,9,2008,ConLD,Abnorml,11.288531131754365,2099,1.0
433,432,160,RM,24.0,1920,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1365,2,3,6,Min1,0,3.4610389610389616,Detchd,1971.0,Unf,2,440,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.715866308966918,2130,2.5
434,433,60,RL,100.0,10839,Pave,No Alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1604,3,3,7,Typ,1,3.0,Attchd,1997.0,Fin,2,470,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.106252310247962,2530,2.5
435,434,180,RM,21.0,1890,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3.0,3.0,ALQ,GasA,4,Y,SBrkr,630,1,3,3,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,Y,1,0,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,11.302204433654575,1260,2.0
436,435,60,RL,43.0,10667,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1661,3,4,6,Typ,1,3.0,Attchd,1996.0,RFn,2,550,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,4,2009,ConLw,Normal,12.264341553654152,2460,3.5
437,436,50,RM,40.0,4400,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,2.0,3.0,1.0,Unf,GasA,3,Y,FuseA,1118,2,3,6,Typ,0,3.4610389610389616,Detchd,1990.0,Unf,2,440,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.6613454700885,1766,1.0
438,437,45,RM,50.0,6000,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,904,2,3,4,Typ,0,3.4610389610389616,Detchd,1926.0,Unf,1,180,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,1,2009,WD,Normal,11.686878772093667,1788,1.0
439,438,30,RL,40.0,4280,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,3,PConc,3.0,3.0,1.0,LwQ,GasA,3,N,SBrkr,694,2,4,4,Typ,1,4.0,Detchd,1990.0,Unf,1,352,4.0,3.0,P,0,0,1,0,0,0,MnPrv,No Shed,3,2007,WD,Normal,11.411446296020374,1134,1.0
440,439,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2.0,2.0,Unf,GasA,4,Y,SBrkr,1196,3,4,7,Typ,0,3.4610389610389616,Detchd,2005.0,Unf,2,528,3.0,3.0,Y,0,1,0,0,0,0,GdPrv,Shed,8,2009,ConLI,Normal,11.608235644774554,1880,1.0
441,440,20,RL,105.0,15431,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,5,3,PConc,5.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,2402,2,5,10,Typ,2,4.0,Attchd,2008.0,Fin,3,672,3.0,3.0,Y,0,1,0,0,1,0,No Fence,No Shed,4,2009,WD,Normal,13.226723392728571,5496,3.0
442,441,90,RL,92.0,12108,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,N,FuseF,1440,4,2,8,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,Y,0,0,0,0,0,0,No Fence,No Shed,9,2008,WD,Normal,11.6784399034478,2880,2.0
443,442,50,RM,52.0,6240,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1573,3,3,8,Typ,1,4.0,Detchd,1930.0,Unf,2,360,3.0,3.0,P,0,0,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.000891794590135,2651,2.0
444,443,120,RL,53.0,3922,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5.0,3.0,3.0,Unf,GasA,5,Y,SBrkr,1258,2,4,6,Typ,1,4.0,Attchd,2007.0,Fin,3,648,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,New,Partial,12.058152515453553,2516,2.0
445,444,60,RL,70.0,8750,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1908,4,4,8,Typ,1,3.0,Attchd,1994.0,Unf,2,493,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.254862809699604,2823,3.5
446,445,20,RL,73.0,9855,Pave,No Alley,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,2,Y,SBrkr,1689,3,3,7,Typ,1,4.0,Attchd,1956.0,Unf,2,480,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,No Shed,11,2009,COD,Normal,11.755871643580615,3125,1.0
447,446,20,RL,137.0,16492,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,4,3,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1888,2,4,6,Mod,1,4.0,Attchd,1966.0,Fin,2,578,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,12.154779351142626,3405,2.5
448,447,60,RL,65.0,11214,Pave,No Alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1886,4,4,10,Typ,1,3.0,Attchd,1998.0,Fin,2,431,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.205572520488492,2816,2.5
449,448,50,RM,50.0,8600,Pave,No Alley,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1376,3,3,7,Typ,1,4.0,Detchd,1937.0,Unf,1,198,3.0,3.0,N,0,0,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.691071650353704,2156,2.0
450,449,50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1183,2,3,6,Typ,0,3.4610389610389616,Detchd,1981.0,Unf,1,308,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,11.695247021764185,1832,1.5
451,450,30,RM,70.0,5684,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,813,2,4,5,Typ,0,3.4610389610389616,Detchd,1932.0,Unf,1,270,2.0,2.0,N,0,1,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.608235644774554,1626,1.0
452,451,20,RL,62.0,70761,Pave,No Alley,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,4.0,ALQ,GasA,3,Y,SBrkr,1533,2,4,5,Typ,2,3.0,Attchd,1975.0,Unf,2,576,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,12,2006,WD,Normal,12.542544882151384,3066,3.0
453,452,60,RL,85.0,9303,Pave,No Alley,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,4,3,PConc,5.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1756,3,3,7,Typ,0,3.4610389610389616,Attchd,1996.0,Fin,2,422,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.225875272826354,2628,3.5
454,453,60,FV,75.0,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1590,3,4,6,Typ,0,3.4610389610389616,Attchd,2008.0,RFn,2,676,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.254862809699604,2358,2.5
455,454,90,RL,63.0,9297,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1728,4,3,8,Typ,0,3.4610389610389616,Detchd,1976.0,Unf,2,560,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Family,12.144197241812089,3456,4.0
456,455,20,RL,80.0,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,2,Y,SBrkr,1242,3,3,6,Typ,1,3.0,Attchd,1973.0,Unf,2,528,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,9,2007,WD,Normal,12.075394321888055,2484,1.5
457,456,70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,2,N,SBrkr,1344,4,3,7,Typ,0,3.4610389610389616,Detchd,1916.0,Unf,3,513,2.0,2.0,Y,0,0,1,0,0,0,No Fence,No Shed,5,2008,COD,Abnorml,11.492722757652713,1968,1.0
459,458,70,RM,60.0,5100,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,3,4,PConc,3.0,3.0,1.0,Unf,GasA,2,Y,SBrkr,1666,3,4,7,Typ,1,4.0,Detchd,1925.0,Unf,1,228,3.0,3.0,Y,1,1,0,0,0,0,MnPrv,No Shed,6,2008,WD,Normal,11.989159643966598,2254,1.0
460,459,50,RL,52.0,7015,Pave,No Alley,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,3,3,CBlock,3.0,3.0,1.0,LwQ,GasA,3,Y,SBrkr,1203,3,4,5,Typ,1,3.0,Detchd,1950.0,Unf,1,352,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.608235644774554,1912,2.0
461,460,60,FV,75.0,8004,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1935,3,3,8,Typ,0,3.4610389610389616,BuiltIn,2009.0,Fin,2,552,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,12,2009,New,Partial,12.481561937216318,2767,3.5
462,461,70,RL,60.0,7200,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4.0,4.0,1.0,ALQ,GasA,5,Y,SBrkr,1135,3,4,6,Typ,0,3.4610389610389616,Detchd,1971.0,RFn,2,576,3.0,3.0,Y,1,0,0,0,0,0,MnPrv,No Shed,4,2009,WD,Normal,11.951180395901384,1695,2.0
463,462,20,RL,60.0,8281,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,4,Y,SBrkr,864,3,3,5,Typ,1,1.0,Detchd,1965.0,Unf,1,360,3.0,3.0,Y,0,0,1,0,0,0,GdWo,No Shed,12,2009,WD,Normal,11.04104808134268,1728,1.0
